"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"rk[21,3,4]",0.157684630738523,0.364627036117518,0,0,0,0,1,1.00875129805582,370
"rk[21,3,5]",0.0698602794411178,0.255038694521867,0,0,0,0,1,1.0715599187319,100
"rk[21,3,6]",0.00798403193612774,0.0890404376952742,0,0,0,0,0,1.08864749021153,610
"rk[21,3,7]",0,0,0,0,0,0,0,1,1
"rk[21,4,1]",0,0,0,0,0,0,0,1,1
"rk[21,4,2]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[21,4,3]",0.0129740518962076,0.113218897744779,0,0,0,0,0,1.05193751151537,680
"rk[21,4,4]",0.0259481037924152,0.159059892028585,0,0,0,0,0.975000000000023,1.10894562865913,160
"rk[21,4,5]",0.0678642714570858,0.251638446254313,0,0,0,0,1,1.03206891936412,230
"rk[21,4,6]",0.44810379241517,0.497547830225624,0,0,0,1,1,1.05506758235239,41
"rk[21,4,7]",0.444111776447106,0.4971148120351,0,0,0,1,1,1.09805397849861,25
"rk[21,5,1]",0,0,0,0,0,0,0,1,1
"rk[21,5,2]",0.00898203592814371,0.0943941281289333,0,0,0,0,0,1.05091207958463,990
"rk[21,5,3]",0.0838323353293413,0.277274597880342,0,0,0,0,1,1.0409259873094,150
"rk[21,5,4]",0.343313373253493,0.475052128798222,0,0,0,1,1,1.00346319296134,510
"rk[21,5,5]",0.471057884231537,0.499410920360518,0,0,0,1,1,1.00270035644904,630
"rk[21,5,6]",0.0908183632734531,0.287494132228903,0,0,0,0,1,1.02261433689661,250
"rk[21,5,7]",0.00199600798403194,0.0446543835481118,0,0,0,0,0,1.29240053145899,500
"rk[21,6,1]",0,0,0,0,0,0,0,1,1
"rk[21,6,2]",0.0209580838323353,0.143315529160738,0,0,0,0,0,1.00900410704507,1000
"rk[21,6,3]",0.139720558882236,0.34687000872594,0,0,0,0,1,1.02234492397139,180
"rk[21,6,4]",0.427145708582834,0.494910800070599,0,0,0,1,1,1.00087495440685,1000
"rk[21,6,5]",0.350299401197605,0.477301888836148,0,0,0,1,1,1.00497281361373,370
"rk[21,6,6]",0.0608782435129741,0.239226248450626,0,0,0,0,1,1.03453903754035,230
"rk[21,6,7]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[21,7,1]",0.100798403193613,0.301211939744759,0,0,0,0,1,1.00325733640216,1000
"rk[21,7,2]",0.642714570858283,0.4794392082557,0,0,1,1,1,1.00907360046477,210
"rk[21,7,3]",0.221556886227545,0.415501780414906,0,0,0,0,1,1.00852230565007,290
"rk[21,7,4]",0.029940119760479,0.170507254049504,0,0,0,0,1,1.01072315043149,1000
"rk[21,7,5]",0.00499001996007984,0.0704987930420034,0,0,0,0,0,1.01808479756771,1000
"rk[21,7,6]",0,0,0,0,0,0,0,1,1
"rk[21,7,7]",0,0,0,0,0,0,0,1,1
"rk[22,1,1]",0.834331337325349,0.371968602646317,0,1,1,1,1,1.00272752424853,850
"rk[22,1,2]",0.165668662674651,0.371968602646317,0,0,0,0,1,1.00272752424853,850
"rk[22,1,3]",0,0,0,0,0,0,0,1,1
"rk[22,1,4]",0,0,0,0,0,0,0,1,1
"rk[22,1,5]",0,0,0,0,0,0,0,1,1
"rk[22,1,6]",0,0,0,0,0,0,0,1,1
"rk[22,1,7]",0,0,0,0,0,0,0,1,1
"rk[22,2,1]",0,0,0,0,0,0,0,1,1
"rk[22,2,2]",0,0,0,0,0,0,0,1,1
"rk[22,2,3]",0.00199600798403194,0.0446543835481118,0,0,0,0,0,1.1043967669635,1000
"rk[22,2,4]",0.0169660678642715,0.12920867604129,0,0,0,0,0,1.28227246826433,70
"rk[22,2,5]",0.0359281437125748,0.186203960514904,0,0,0,0,1,1.11834634120118,110
"rk[22,2,6]",0.391217564870259,0.488266638488232,0,0,0,1,1,1.05482905693401,42
"rk[22,2,7]",0.553892215568862,0.497335377669234,0,0,1,1,1,1.11314956373665,22
"rk[22,3,1]",0.0159680638722555,0.125414441735583,0,0,0,0,0,1.04550813868846,630
"rk[22,3,2]",0.170658682634731,0.376398312403073,0,0,0,0,1,1.00676621728043,430
"rk[22,3,3]",0.565868263473054,0.495889894858683,0,0,1,1,1,1.00743250236061,250
"rk[22,3,4]",0.161676646706587,0.368337766897463,0,0,0,0,1,1.0133297697073,250
"rk[22,3,5]",0.0778443113772455,0.268060230965262,0,0,0,0,1,1.06437789597181,100
"rk[22,3,6]",0.00798403193612774,0.0890404376952742,0,0,0,0,0,1.08864749021153,610
"rk[22,3,7]",0,0,0,0,0,0,0,1,1
"rk[22,4,1]",0,0,0,0,0,0,0,1,1
"rk[22,4,2]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[22,4,3]",0.0109780439121756,0.104251489887782,0,0,0,0,0,1.0268305182506,1000
"rk[22,4,4]",0.0279441117764471,0.164895040846484,0,0,0,0,1,1.12380756023224,130
"rk[22,4,5]",0.0658682634730539,0.248175549777312,0,0,0,0,1,1.03335136523165,230
"rk[22,4,6]",0.451097804391218,0.497851319651451,0,0,0,1,1,1.06080869201699,37
"rk[22,4,7]",0.44311377245509,0.497001483453908,0,0,0,1,1,1.10986079618183,23
"rk[22,5,1]",0,0,0,0,0,0,0,1,1
"rk[22,5,2]",0.00698602794411178,0.083331588552844,0,0,0,0,0,1.00868942305841,1000
"rk[22,5,3]",0.0838323353293413,0.277274597880342,0,0,0,0,1,1.03490908717663,180
"rk[22,5,4]",0.338323353293413,0.473375431274795,0,0,0,1,1,1.00305392270214,560
"rk[22,5,5]",0.477045908183633,0.499722256413169,0,0,0,1,1,1.00272038203313,620
"rk[22,5,6]",0.0918163672654691,0.288910755747843,0,0,0,0,1,1.024249987198,230
"rk[22,5,7]",0.00199600798403194,0.0446543835481118,0,0,0,0,0,1.29240053145899,500
"rk[22,6,1]",0,0,0,0,0,0,0,1,1
"rk[22,6,2]",0.0199600798403194,0.139932902442591,0,0,0,0,0,0.999798281403532,1000
"rk[22,6,3]",0.143712574850299,0.350973228344474,0,0,0,0,1,1.02605114289884,150
"rk[22,6,4]",0.436127744510978,0.496151196349524,0,0,0,1,1,1.00033313748973,1000
"rk[22,6,5]",0.341317365269461,0.474388465986667,0,0,0,1,1,1.00512059607385,360
"rk[22,6,6]",0.0578842315369262,0.233641020466043,0,0,0,0,1,1.03051113738277,280
"rk[22,6,7]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[22,7,1]",0.149700598802395,0.356955869382973,0,0,0,0,1,1.00048478610845,1000
"rk[22,7,2]",0.635728542914172,0.481465584496564,0,0,1,1,1,1.00719763603595,260
"rk[22,7,3]",0.193612774451098,0.395326243648925,0,0,0,0,1,1.00684265476557,380
"rk[22,7,4]",0.0189620758483034,0.13645914941631,0,0,0,0,0,1.00419845801089,1000
"rk[22,7,5]",0.00199600798403194,0.0446543835481118,0,0,0,0,0,1.1043967669635,1000
"rk[22,7,6]",0,0,0,0,0,0,0,1,1
"rk[22,7,7]",0,0,0,0,0,0,0,1,1
"rk[23,1,1]",0.766467065868264,0.423289639955763,0,1,1,1,1,1.00053388497691,1000
"rk[23,1,2]",0.232534930139721,0.422659106795167,0,0,0,0,1,1.00038063508421,1000
"rk[23,1,3]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[23,1,4]",0,0,0,0,0,0,0,1,1
"rk[23,1,5]",0,0,0,0,0,0,0,1,1
"rk[23,1,6]",0,0,0,0,0,0,0,1,1
"rk[23,1,7]",0,0,0,0,0,0,0,1,1
"rk[23,2,1]",0,0,0,0,0,0,0,1,1
"rk[23,2,2]",0,0,0,0,0,0,0,1,1
"rk[23,2,3]",0.00199600798403194,0.0446543835481118,0,0,0,0,0,1.1043967669635,1000
"rk[23,2,4]",0.0159680638722555,0.125414441735583,0,0,0,0,0,1.27854088139588,76
"rk[23,2,5]",0.0359281437125748,0.186203960514904,0,0,0,0,1,1.13072636121181,94
"rk[23,2,6]",0.385229540918164,0.486892527024924,0,0,0,1,1,1.06015345908996,39
"rk[23,2,7]",0.560878243512974,0.49652783130299,0,0,1,1,1,1.12278519004851,21
"rk[23,3,1]",0.0139720558882236,0.117433387999103,0,0,0,0,0,1.03804669645311,870
"rk[23,3,2]",0.12874251497006,0.335081983450661,0,0,0,0,1,1.00427237203581,770
"rk[23,3,3]",0.597804391217565,0.490585869308843,0,0,1,1,1,1.00999628540381,190
"rk[23,3,4]",0.168662674650699,0.37464069764469,0,0,0,0,1,1.00839139895953,360
"rk[23,3,5]",0.0828343313373253,0.275769290888606,0,0,0,0,1,1.07413571202581,84
"rk[23,3,6]",0.00798403193612774,0.0890404376952742,0,0,0,0,0,1.08864749021153,610
"rk[23,3,7]",0,0,0,0,0,0,0,1,1
"rk[23,4,1]",0,0,0,0,0,0,0,1,1
"rk[23,4,2]",0,0,0,0,0,0,0,1,1
"rk[23,4,3]",0.00998003992015968,0.099450034145328,0,0,0,0,0,1.0590116578012,760
"rk[23,4,4]",0.030938123752495,0.173236564432617,0,0,0,0,1,1.10440044062626,140
"rk[23,4,5]",0.0658682634730539,0.248175549777312,0,0,0,0,1,1.0378824499341,200
"rk[23,4,6]",0.457085828343313,0.498403736276553,0,0,0,1,1,1.0662304016237,34
"rk[23,4,7]",0.436127744510978,0.496151196349524,0,0,0,1,1,1.11933894673831,21
"rk[23,5,1]",0,0,0,0,0,0,0,1,1
"rk[23,5,2]",0.00199600798403194,0.0446543835481118,0,0,0,0,0,1.1043967669635,1000
"rk[23,5,3]",0.0898203592814371,0.286067008463645,0,0,0,0,1,1.03430019015749,170
"rk[23,5,4]",0.329341317365269,0.470208750450755,0,0,0,1,1,1.0035092462697,500
"rk[23,5,5]",0.486027944111776,0.500054333928508,0,0,0,1,1,1.00319597728311,540
"rk[23,5,6]",0.0908183632734531,0.287494132228903,0,0,0,0,1,1.02261433689661,250
"rk[23,5,7]",0.00199600798403194,0.0446543835481118,0,0,0,0,0,1.29240053145899,500
"rk[23,6,1]",0,0,0,0,0,0,0,1,1
"rk[23,6,2]",0.0179640718562874,0.13288712397696,0,0,0,0,0,1.01719377086446,1000
"rk[23,6,3]",0.152694610778443,0.359872500108808,0,0,0,0,1,1.02348134898519,160
"rk[23,6,4]",0.442115768463074,0.49688612251914,0,0,0,1,1,1.00030643369629,1000
"rk[23,6,5]",0.327345309381238,0.469478783540598,0,0,0,1,1,1.00565756913497,330
"rk[23,6,6]",0.0588822355289421,0.235521713704207,0,0,0,0,1,1.03226921070587,260
"rk[23,6,7]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[23,7,1]",0.219560878243513,0.414155866437652,0,0,0,0,1,0.99992888790766,1000
"rk[23,7,2]",0.6187624750499,0.485933261194094,0,0,1,1,1,1.0024488923161,680
"rk[23,7,3]",0.146706586826347,0.353989862727188,0,0,0,0,1,1.00558933434488,560
"rk[23,7,4]",0.0129740518962076,0.113218897744779,0,0,0,0,0,1.0104148288842,1000
"rk[23,7,5]",0.00199600798403194,0.0446543835481118,0,0,0,0,0,1.1043967669635,1000
"rk[23,7,6]",0,0,0,0,0,0,0,1,1
"rk[23,7,7]",0,0,0,0,0,0,0,1,1
"rk[24,1,1]",0.70059880239521,0.458224476700575,0,0,1,1,1,1.00004006422196,1000
"rk[24,1,2]",0.296407185628743,0.456900763361917,0,0,0,1,1,1.00010052025358,1000
"rk[24,1,3]",0.0029940119760479,0.0546628752823863,0,0,0,0,0,1.13338957087242,1000
"rk[24,1,4]",0,0,0,0,0,0,0,1,1
"rk[24,1,5]",0,0,0,0,0,0,0,1,1
"rk[24,1,6]",0,0,0,0,0,0,0,1,1
"rk[24,1,7]",0,0,0,0,0,0,0,1,1
"rk[24,2,1]",0,0,0,0,0,0,0,1,1
"rk[24,2,2]",0,0,0,0,0,0,0,1,1
"rk[24,2,3]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[24,2,4]",0.0169660678642715,0.12920867604129,0,0,0,0,0,1.24391872901384,86
"rk[24,2,5]",0.0379241516966068,0.191108241255194,0,0,0,0,1,1.15492404748345,74
"rk[24,2,6]",0.383233532934132,0.486417229990532,0,0,0,1,1,1.05194775284719,45
"rk[24,2,7]",0.560878243512974,0.49652783130299,0,0,1,1,1,1.1189223978424,21
"rk[24,3,1]",0.0139720558882236,0.117433387999103,0,0,0,0,0,1.03804669645311,870
"rk[24,3,2]",0.0968063872255489,0.295841609955295,0,0,0,0,1,1.01713242253263,300
"rk[24,3,3]",0.616766467065868,0.486417229990532,0,0,1,1,1,1.01070599695793,180
"rk[24,3,4]",0.172654690618762,0.378137211567682,0,0,0,0,1,1.01005971147786,310
"rk[24,3,5]",0.0908183632734531,0.287494132228903,0,0,0,0,1,1.06984625724938,83
"rk[24,3,6]",0.00898203592814371,0.0943941281289333,0,0,0,0,0,1.11013832777198,430
"rk[24,3,7]",0,0,0,0,0,0,0,1,1
"rk[24,4,1]",0,0,0,0,0,0,0,1,1
"rk[24,4,2]",0,0,0,0,0,0,0,1,1
"rk[24,4,3]",0.0109780439121756,0.104251489887782,0,0,0,0,0,1.06006301193385,680
"rk[24,4,4]",0.030938123752495,0.173236564432617,0,0,0,0,1,1.10440044062626,140
"rk[24,4,5]",0.063872255489022,0.244647344815711,0,0,0,0,1,1.04451553748395,180
"rk[24,4,6]",0.459081836327345,0.498571741585816,0,0,0,1,1,1.06283764320743,36
"rk[24,4,7]",0.435129740518962,0.496021567815347,0,0,0,1,1,1.11693439302145,22
"rk[24,5,1]",0,0,0,0,0,0,0,1,1
"rk[24,5,2]",0.00199600798403194,0.0446543835481118,0,0,0,0,0,1.1043967669635,1000
"rk[24,5,3]",0.0898203592814371,0.286067008463645,0,0,0,0,1,1.02912702636371,200
"rk[24,5,4]",0.320359281437126,0.466847645313488,0,0,0,1,1,1.00158600451512,960
"rk[24,5,5]",0.493013972055888,0.500200856564124,0,0,0,1,1,1.00237862944002,700
"rk[24,5,6]",0.0918163672654691,0.288910755747843,0,0,0,0,1,1.02039497138532,270
"rk[24,5,7]",0.0029940119760479,0.0546628752823863,0,0,0,0,0,1.13338957087242,1000
"rk[24,6,1]",0,0,0,0,0,0,0,1,1
"rk[24,6,2]",0.0149700598802395,0.12149357354767,0,0,0,0,0,1.01855686888777,1000
"rk[24,6,3]",0.164670658682635,0.371068254729096,0,0,0,0,1,1.03039499980226,120
"rk[24,6,4]",0.451097804391218,0.497851319651451,0,0,0,1,1,0.999796440489905,1000
"rk[24,6,5]",0.312375249500998,0.463693363518195,0,0,0,1,1,1.00497351196653,370
"rk[24,6,6]",0.0568862275449102,0.231740763027766,0,0,0,0,1,1.0376318302418,230
"rk[24,6,7]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[24,7,1]",0.285429141716567,0.451844112904766,0,0,0,1,1,1.00056348980839,1000
"rk[24,7,2]",0.589820359281437,0.492111769490428,0,0,1,1,1,1.00056107169391,1000
"rk[24,7,3]",0.114770459081836,0.318903900114252,0,0,0,0,1,1.012378974544,350
"rk[24,7,4]",0.00898203592814371,0.0943941281289333,0,0,0,0,0,1.01683836547638,1000
"rk[24,7,5]",0.00199600798403194,0.0446543835481118,0,0,0,0,0,1.1043967669635,1000
"rk[24,7,6]",0,0,0,0,0,0,0,1,1
"rk[24,7,7]",0,0,0,0,0,0,0,1,1
"rk[25,1,1]",0.627744510978044,0.483647379613498,0,0,1,1,1,1.00260507957726,650
"rk[25,1,2]",0.367265469061876,0.482300418506493,0,0,0,1,1,1.00321569710078,540
"rk[25,1,3]",0.00499001996007984,0.0704987930420034,0,0,0,0,0,1.1159447943274,710
"rk[25,1,4]",0,0,0,0,0,0,0,1,1
"rk[25,1,5]",0,0,0,0,0,0,0,1,1
"rk[25,1,6]",0,0,0,0,0,0,0,1,1
"rk[25,1,7]",0,0,0,0,0,0,0,1,1
"rk[25,2,1]",0,0,0,0,0,0,0,1,1
"rk[25,2,2]",0,0,0,0,0,0,0,1,1
"rk[25,2,3]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[25,2,4]",0.0179640718562874,0.13288712397696,0,0,0,0,0,1.21393247279819,98
"rk[25,2,5]",0.0369261477045908,0.188674678747652,0,0,0,0,1,1.18130080746915,64
"rk[25,2,6]",0.383233532934132,0.486417229990532,0,0,0,1,1,1.05194775284719,45
"rk[25,2,7]",0.560878243512974,0.49652783130299,0,0,1,1,1,1.12278519004851,21
"rk[25,3,1]",0.0149700598802395,0.12149357354767,0,0,0,0,0,1.04347866250157,710
"rk[25,3,2]",0.0828343313373253,0.275769290888606,0,0,0,0,1,1.02888403952611,210
"rk[25,3,3]",0.612774451097804,0.487359177668678,0,0,1,1,1,1.01207211049081,160
"rk[25,3,4]",0.186626746506986,0.389806169209314,0,0,0,0,1,1.01628866668183,190
"rk[25,3,5]",0.093812375249501,0.291713112811818,0,0,0,0,1,1.05617087219558,100
"rk[25,3,6]",0.00898203592814371,0.0943941281289333,0,0,0,0,0,1.17165607490075,250
"rk[25,3,7]",0,0,0,0,0,0,0,1,1
"rk[25,4,1]",0,0,0,0,0,0,0,1,1
"rk[25,4,2]",0,0,0,0,0,0,0,1,1
"rk[25,4,3]",0.0109780439121756,0.104251489887782,0,0,0,0,0,1.06006301193385,680
"rk[25,4,4]",0.030938123752495,0.173236564432617,0,0,0,0,1,1.10440044062626,140
"rk[25,4,5]",0.0658682634730539,0.248175549777312,0,0,0,0,1,1.05114884420286,150
"rk[25,4,6]",0.457085828343313,0.498403736276553,0,0,0,1,1,1.0641220533694,35
"rk[25,4,7]",0.435129740518962,0.496021567815347,0,0,0,1,1,1.12079433088996,21
"rk[25,5,1]",0,0,0,0,0,0,0,1,1
"rk[25,5,2]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[25,5,3]",0.0918163672654691,0.288910755747843,0,0,0,0,1,1.02870736918968,200
"rk[25,5,4]",0.317365269461078,0.465683350924262,0,0,0,1,1,1.00416926566428,430
"rk[25,5,5]",0.493013972055888,0.500200856564124,0,0,0,1,1,1.00448987567195,400
"rk[25,5,6]",0.093812375249501,0.291713112811818,0,0,0,0,1,1.02196542895961,250
"rk[25,5,7]",0.0029940119760479,0.0546628752823863,0,0,0,0,0,1.13338957087242,1000
"rk[25,6,1]",0,0,0,0,0,0,0,1,1
"rk[25,6,2]",0.0119760479041916,0.108832178064061,0,0,0,0,0,0.999498878428607,1000
"rk[25,6,3]",0.179640718562874,0.38407961870578,0,0,0,0,1,1.0401105358276,85
"rk[25,6,4]",0.442115768463074,0.49688612251914,0,0,0,1,1,1.00050034414569,1000
"rk[25,6,5]",0.308383233532934,0.462056365342552,0,0,0,1,1,1.0055012484681,340
"rk[25,6,6]",0.0568862275449102,0.231740763027766,0,0,0,0,1,1.04614619834365,190
"rk[25,6,7]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[25,7,1]",0.357285429141717,0.4794392082557,0,0,0,1,1,1.00393936026891,450
"rk[25,7,2]",0.536926147704591,0.498883601341278,0,0,1,1,1,0.999891336624321,1000
"rk[25,7,3]",0.0988023952095808,0.298545529929374,0,0,0,0,1,1.02978591000454,180
"rk[25,7,4]",0.00499001996007984,0.0704987930420034,0,0,0,0,0,1.01808479756771,1000
"rk[25,7,5]",0.00199600798403194,0.0446543835481118,0,0,0,0,0,1.1043967669635,1000
"rk[25,7,6]",0,0,0,0,0,0,0,1,1
"rk[25,7,7]",0,0,0,0,0,0,0,1,1
"rk[26,1,1]",0.558882235528942,0.496768727814923,0,0,1,1,1,1.00232142478752,710
"rk[26,1,2]",0.432135728542914,0.495620409134821,0,0,0,1,1,1.00326254880179,530
"rk[26,1,3]",0.00898203592814371,0.0943941281289333,0,0,0,0,0,1.10966708817293,430
"rk[26,1,4]",0,0,0,0,0,0,0,1,1
"rk[26,1,5]",0,0,0,0,0,0,0,1,1
"rk[26,1,6]",0,0,0,0,0,0,0,1,1
"rk[26,1,7]",0,0,0,0,0,0,0,1,1
"rk[26,2,1]",0,0,0,0,0,0,0,1,1
"rk[26,2,2]",0,0,0,0,0,0,0,1,1
"rk[26,2,3]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[26,2,4]",0.0179640718562874,0.13288712397696,0,0,0,0,0,1.21393247279819,98
"rk[26,2,5]",0.0359281437125748,0.186203960514904,0,0,0,0,1,1.21510608750139,53
"rk[26,2,6]",0.382235528942116,0.486176331170265,0,0,0,1,1,1.05550401241885,42
"rk[26,2,7]",0.562874251497006,0.49627878206323,0,0,1,1,1,1.13380887088546,20
"rk[26,3,1]",0.0179640718562874,0.13288712397696,0,0,0,0,0,1.03053845976603,840
"rk[26,3,2]",0.0648702594810379,0.246419784967257,0,0,0,0,1,1.04634336764174,160
"rk[26,3,3]",0.615768463073852,0.486655960879114,0,0,1,1,1,1.01209648031496,160
"rk[26,3,4]",0.19560878243513,0.396866697352206,0,0,0,0,1,1.01321622382147,220
"rk[26,3,5]",0.0968063872255489,0.295841609955295,0,0,0,0,1,1.05949390394646,92
"rk[26,3,6]",0.00898203592814371,0.0943941281289333,0,0,0,0,0,1.17165607490075,250
"rk[26,3,7]",0,0,0,0,0,0,0,1,1
"rk[26,4,1]",0,0,0,0,0,0,0,1,1
"rk[26,4,2]",0,0,0,0,0,0,0,1,1
"rk[26,4,3]",0.00998003992015968,0.099450034145328,0,0,0,0,0,1.0590116578012,760
"rk[26,4,4]",0.031936127744511,0.175917869516886,0,0,0,0,1,1.0950889384014,150
"rk[26,4,5]",0.0668662674650699,0.249914990701364,0,0,0,0,1,1.06323019662435,120
"rk[26,4,6]",0.458083832335329,0.498488746039623,0,0,0,1,1,1.06742918473677,34
"rk[26,4,7]",0.43313373253493,0.495756175850535,0,0,0,1,1,1.1318002231262,20
"rk[26,5,1]",0,0,0,0,0,0,0,1,1
"rk[26,5,2]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[26,5,3]",0.093812375249501,0.291713112811818,0,0,0,0,1,1.02496651044604,220
"rk[26,5,4]",0.310379241516966,0.46287989596669,0,0,0,1,1,1.00322660873362,540
"rk[26,5,5]",0.494011976047904,0.500213812282597,0,0,0,1,1,1.00354544914071,500
"rk[26,5,6]",0.0978043912175649,0.297198322367171,0,0,0,0,1,1.02181183380019,240
"rk[26,5,7]",0.0029940119760479,0.0546628752823863,0,0,0,0,0,1.13338957087242,1000
"rk[26,6,1]",0,0,0,0,0,0,0,1,1
"rk[26,6,2]",0.00998003992015968,0.099450034145328,0,0,0,0,0,1.00356227806878,1000
"rk[26,6,3]",0.191616766467066,0.39376963609706,0,0,0,0,1,1.04216300340372,77
"rk[26,6,4]",0.439121756487026,0.49652783130299,0,0,0,1,1,1.0007688645263,1000
"rk[26,6,5]",0.305389221556886,0.460802082942285,0,0,0,1,1,1.00506230175443,360
"rk[26,6,6]",0.0528942115768463,0.223934053520453,0,0,0,0,1,1.05860441652665,160
"rk[26,6,7]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[26,7,1]",0.42315369261477,0.494306075054214,0,0,0,1,1,1.00328262829534,530
"rk[26,7,2]",0.492015968063872,0.500185907241206,0,0,0,1,1,1.00180374868043,870
"rk[26,7,3]",0.0788423153692615,0.269627072690227,0,0,0,0,1,1.04196386212118,150
"rk[26,7,4]",0.00499001996007984,0.0704987930420034,0,0,0,0,0,1.01808479756771,1000
"rk[26,7,5]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[26,7,6]",0,0,0,0,0,0,0,1,1
"rk[26,7,7]",0,0,0,0,0,0,0,1,1
"rk[27,1,1]",0.489021956087824,0.500129095738852,0,0,0,1,1,1.00357882482877,490
"rk[27,1,2]",0.500998003992016,0.500248691395355,0,0,1,1,1,1.00458497259348,400
"rk[27,1,3]",0.00998003992015968,0.099450034145328,0,0,0,0,0,1.11753984444259,360
"rk[27,1,4]",0,0,0,0,0,0,0,1,1
"rk[27,1,5]",0,0,0,0,0,0,0,1,1
"rk[27,1,6]",0,0,0,0,0,0,0,1,1
"rk[27,1,7]",0,0,0,0,0,0,0,1,1
"rk[27,2,1]",0,0,0,0,0,0,0,1,1
"rk[27,2,2]",0,0,0,0,0,0,0,1,1
"rk[27,2,3]",0.00199600798403194,0.0446543835481118,0,0,0,0,0,1.1043967669635,1000
"rk[27,2,4]",0.0169660678642715,0.12920867604129,0,0,0,0,0,1.24391872901384,86
"rk[27,2,5]",0.0379241516966068,0.191108241255194,0,0,0,0,1,1.2239211400957,48
"rk[27,2,6]",0.37624750499002,0.484685228625666,0,0,0,1,1,1.0559636396379,42
"rk[27,2,7]",0.56686626746507,0.495756175850535,0,0,1,1,1,1.13992070569008,19
"rk[27,3,1]",0.0179640718562874,0.13288712397696,0,0,0,0,0,1.03053845976603,840
"rk[27,3,2]",0.0499001996007984,0.217847498235515,0,0,0,0,1,1.05008316470946,190
"rk[27,3,3]",0.6187624750499,0.485933261194094,0,0,1,1,1,1.02254807251376,94
"rk[27,3,4]",0.202594810379242,0.402133736400048,0,0,0,0,1,1.02628251294223,110
"rk[27,3,5]",0.102794411177645,0.303841826931234,0,0,0,0,1,1.04832868359784,110
"rk[27,3,6]",0.00898203592814371,0.0943941281289333,0,0,0,0,0,1.17165607490075,250
"rk[27,3,7]",0,0,0,0,0,0,0,1,1
"rk[27,4,1]",0,0,0,0,0,0,0,1,1
"rk[27,4,2]",0,0,0,0,0,0,0,1,1
"rk[27,4,3]",0.00998003992015968,0.099450034145328,0,0,0,0,0,1.0590116578012,760
"rk[27,4,4]",0.0289421157684631,0.167727594916931,0,0,0,0,1,1.09035190408263,170
"rk[27,4,5]",0.0698602794411178,0.255038694521867,0,0,0,0,1,1.06718956550591,110
"rk[27,4,6]",0.462075848303393,0.498808652855346,0,0,0,1,1,1.07380074412178,31
"rk[27,4,7]",0.429141716566866,0.495200805772981,0,0,0,1,1,1.14213349068351,19
"rk[27,5,1]",0,0,0,0,0,0,0,1,1
"rk[27,5,2]",0,0,0,0,0,0,0,1,1
"rk[27,5,3]",0.0968063872255489,0.295841609955295,0,0,0,0,1,1.02684818576305,200
"rk[27,5,4]",0.305389221556886,0.460802082942285,0,0,0,1,1,1.00499956148399,370
"rk[27,5,5]",0.493013972055888,0.500200856564124,0,0,0,1,1,1.0051145111873,360
"rk[27,5,6]",0.101796407185629,0.302531388827408,0,0,0,0,1,1.02068095362956,240
"rk[27,5,7]",0.0029940119760479,0.0546628752823863,0,0,0,0,0,1.13338957087242,1000
"rk[27,6,1]",0,0,0,0,0,0,0,1,1
"rk[27,6,2]",0.00998003992015968,0.099450034145328,0,0,0,0,0,1.00356227806878,1000
"rk[27,6,3]",0.201596806387226,0.401392985465615,0,0,0,0,1,1.04970805172124,64
"rk[27,6,4]",0.441117764471058,0.496768727814923,0,0,0,1,1,1.00178703556351,880
"rk[27,6,5]",0.295409181636727,0.456454304069778,0,0,0,1,1,1.00438504047049,410
"rk[27,6,6]",0.0508982035928144,0.219899603867277,0,0,0,0,1,1.06474445237919,150
"rk[27,6,7]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[27,7,1]",0.494011976047904,0.500213812282597,0,0,0,1,1,1.0038334052452,460
"rk[27,7,2]",0.440119760479042,0.49664929789907,0,0,0,1,1,1.00316584080717,550
"rk[27,7,3]",0.0608782435129741,0.239226248450626,0,0,0,0,1,1.03628919680213,220
"rk[27,7,4]",0.00499001996007984,0.0704987930420034,0,0,0,0,0,1.01808479756771,1000
