incremental_utility_cam,incremental_cost_cam,incremental_utility_niv,incremental_cost_niv,incremental_utility_sin,incremental_cost_sin,incremental_utility_tor,incremental_cost_tor,incremental_utility_pem,incremental_cost_pem,incremental_utility_tis,incremental_cost_tis
0.202164627,7353.885179,0.28734984,69946.60499,0.666106426,16777.27473,0.017534577,5159.197085,0.116725814,82983.92338,-0.102806555,4102.425216
0.531960112,13793.00803,0.338817884,71206.95868,1.356407941,28559.91199,0.992094226,22436.01907,0.111562426,69116.93171,0.973423321,23197.61291
0.118798036,6894.490506,0.260934235,62414.82023,0.307643745,11400.16383,0.771889225,20703.07292,0.289599489,83166.36841,0.618266937,19140.08251
0.577168995,14595.07912,0.330882597,68882.85202,0.758782474,18589.63387,0.107471727,6096.616009,-0.080689278,66978.99558,0.049507221,6590.693367
0.65766477,17986.28925,0.285536531,65643.70821,0.269145862,10258.6754,1.317252162,30287.60956,0.477537273,83806.28482,0.676578735,18526.17642
0.570103719,16206.71318,0.325009081,66472.38667,0.635980492,18071.21208,0.568338263,15803.96255,0.495404137,93445.53866,1.221874147,30031.70078
0.433102584,16895.53226,0.285939671,68201.31327,0.326101826,13912.02727,0.658131183,16919.14602,0.415254075,99226.19429,0.271965194,11195.62473
0.507672693,15662.73351,0.285026478,68241.35575,0.821169426,20813.06683,1.169904191,27604.30503,0.527262983,93856.45024,1.49134963,33541.58992
0.458281505,14446.31809,0.284801941,69526.41719,1.224499615,30527.71595,0.955793122,23691.36931,0.399667035,85939.31921,1.004600026,26747.59906
1.127340459,21598.01604,0.23694882,68683.14585,0.560730134,15563.74788,0.730026913,18665.25318,0.533808402,79444.05073,0.569774151,16013.12093
-0.595839448,-5676.675376,0.281246708,63184.59677,-0.391952321,-1250.175333,-0.494465955,-3171.421029,0.249604478,80806.0152,0.239796355,9860.095745
0.1853731,6395.82735,0.290671784,67575.74487,0.790406602,18743.84033,0.97951443,22361.59292,0.718865638,103663.3968,0.637778954,16584.65807
0.415849298,11057.15845,0.30007858,63224.90731,0.950247012,21543.36566,0.807658958,20017.11927,0.703404246,106682.7864,0.37872311,14568.44802
0.568721848,15265.1421,0.336501443,61573.03542,0.628440608,16688.95415,0.213016841,7332.860288,0.255833219,81416.13047,0.704760695,18334.17028
0.417409886,11159.90465,0.33243318,69726.89348,0.584799028,12851.76666,0.856851509,15599.965,0.985649891,89356.28377,0.537035059,12003.0139
0.744159458,18770.1514,0.281646631,67662.08086,0.504925831,14832.17452,0.426912812,12045.0354,0.358755348,92263.63567,0.495626039,14559.71738
0.369435834,10357.84161,0.269017519,64246.04017,0.526455746,15241.75785,0.482326577,12815.36278,0.731905483,89192.85716,0.764629388,20723.67362
0.284140263,7714.35824,0.308298756,69014.21986,0.315125209,9512.155573,1.103085198,24375.32243,1.275323068,98457.82357,0.262867971,9178.180163
-0.233914033,-250.3642457,0.315578478,67480.39566,0.410144676,13760.49725,0.064642369,5731.415017,-0.247607658,59446.28336,0.048824456,6459.299233
0.653210949,18280.37383,0.256797061,59128.09301,0.492961318,14308.18845,0.356592005,10850.42589,0.215475395,72503.53425,0.235966399,9732.518683
0.917544423,20271.19278,0.283923776,61371.36399,0.647529711,16648.37939,0.789530453,18092.98085,0.633871797,74539.90361,0.535789349,14283.22623
0.75869259,19325.6736,0.319127998,64380.09097,0.538657123,16186.08338,1.092227264,28267.29249,0.697675456,101023.6628,0.352604034,12699.34018
0.68369275,16069.53763,0.304303655,65089.33541,0.526360109,13915.36757,0.379061565,10400.73027,0.507184136,88611.27836,0.536409336,14173.31677
0.36390986,11187.885,0.303658881,68525.83874,1.153436161,24807.81185,0.948745195,20060.12046,0.371289775,71549.41775,1.280181886,31301.69601
0.485272134,16920.00706,0.267619977,67393.62566,1.068658597,32303.19295,0.854126327,23749.35882,0.125700102,73288.99097,1.318224747,36230.68902
0.919452641,23644.73976,0.307401385,63250.62719,0.542962654,16685.52296,1.007940584,24916.3112,0.393490566,76147.94655,0.629849695,17762.88962
0.155680998,7729.606474,0.283524894,70799.05093,0.885465703,22299.41261,0.243656253,8436.144612,0.485972364,86765.26979,0.40315397,12498.34456
0.556512869,14024.359,0.325363357,68282.87287,0.797811328,18843.9767,0.86698579,18074.84339,0.732850225,90738.35464,0.720068806,19343.7287
0.250544101,7634.177863,0.369713235,67447.08524,0.438967988,11332.28038,1.331998706,26468.69548,1.182310301,84665.27288,0.763023324,18745.00983
0.644082494,16032.33793,0.331092937,68001.4344,0.349028206,9173.020476,0.515258402,12594.55866,0.316739976,67556.99724,0.537712578,12395.50511
0.438429828,12257.95839,0.305078284,72824.80443,1.053400441,19748.88945,0.619982942,17492.56909,0.615005793,99485.42585,0.567697749,15485.26766
0.706713486,17385.57715,0.275845279,61495.37996,0.471358195,13163.40657,0.433380419,11601.9267,0.361528227,83889.02123,0.607630416,17041.6317
0.755456482,14971.59691,0.334348584,64183.4181,0.971751791,20162.21101,1.202493503,22995.57654,0.296848882,70802.6914,0.951051945,20443.31771
0.438187046,8165.996404,0.299531042,65918.33134,0.338526663,9071.538152,0.612336722,13501.43493,0.495697115,84050.17462,0.147186682,6100.443001
0.586906291,14837.84394,0.286949134,67929.15568,0.704767384,20755.59247,0.921088805,25109.15881,0.298942326,74591.30922,0.56320828,16578.43317
0.121753206,4968.447727,0.258108044,64778.73867,0.795322103,18578.27485,0.663501422,18459.16161,0.11875016,64889.40325,0.434204099,12885.57343
0.348856907,14721.63896,0.256502757,63789.10096,0.292872248,12521.79271,0.493045436,15170.08709,0.762338515,98182.8892,0.720729673,21316.064
1.080134569,21319.71619,0.328833498,62034.77136,0.623439949,14957.0704,0.87553925,17718.49597,0.817326835,85292.67376,0.654591703,16648.22296
0.448928777,10952.30536,0.299225154,58871.11834,1.023793364,23293.16004,0.558138974,13202.3887,0.48245903,86719.94788,0.323168428,10580.9859
-0.065134707,3249.678865,0.258564953,59372.04733,0.491088218,15977.71735,0.134577378,6899.390977,0.001256554,78952.64449,0.193487083,9201.131837
0.461387806,13823.11981,0.297534015,64269.34211,0.49054819,17281.53265,0.364115892,13835.22849,0.463268596,76631.40667,0.329420206,11983.29861
0.694257822,18155.9459,0.303090337,67226.1904,0.192763997,8775.837866,1.978673159,44415.99306,0.019606238,68527.68025,0.524208075,15462.17283
0.975340421,20637.26602,0.328174791,66813.61968,0.791418723,18245.47399,2.319298944,42282.55193,0.511502762,80637.53389,0.795234901,19114.32385
0.346017622,9472.974864,0.350214889,65475.6279,0.901379985,20164.99068,1.136218128,24745.77016,0.139526092,68025.12158,0.580377835,15221.1228
1.004342207,23053.00134,0.318192065,59985.36856,0.444363449,12951.50346,1.370983118,29530.28692,0.537636543,70599.34317,0.835765079,20152.81569
0.355830073,10785.72634,0.311206738,61511.89662,0.647495316,17729.07084,0.721531638,18290.31177,0.080736992,76448.07501,0.296678505,10937.75715
0.720730599,17520.71877,0.328865676,60115.28752,0.659336032,16737.08311,0.424941083,12347.39215,0.463502455,75430.91546,1.192182558,27750.94692
0.76661522,17959.31086,0.326198362,60847.88821,0.639016038,16173.48419,1.909393062,38282.0952,0.466807348,101054.1106,0.586808256,14359.51577
0.015325342,2412.920091,0.29697652,61549.3784,0.592492463,13474.16177,0.217453913,8155.853933,0.027761024,77737.54575,0.178715198,7825.393848
1.217798917,24791.52154,0.365081593,67062.42086,0.514586561,12675.65703,0.534377559,12639.84143,0.600704333,96417.52041,0.82308982,17691.73882
0.921503991,25183.28349,0.247771423,61350.20778,0.198278328,9772.459619,0.229385422,9781.273581,0.111691261,83968.78107,0.413662881,15235.39721
0.651016109,15467.73113,0.339340687,61528.85507,0.753674128,18714.83822,0.622433877,14659.10195,0.277603961,70285.48143,1.143205337,25231.00218
0.725825619,15904.26956,0.338955226,65269.31651,0.452483279,11511.69896,0.821447425,13915.46641,0.40842624,79869.39718,0.757368671,14405.47795
0.273557991,9416.149764,0.249639447,67618.17419,0.302192112,10626.05743,0.277083938,10013.34512,0.186770033,84518.77656,0.172057311,8364.611722
0.703947262,16433.36467,0.310891694,70966.80833,0.721690183,18165.5512,0.655764655,16268.46947,0.365010411,94542.61661,0.677382454,18381.16466
0.074871108,2218.327696,0.281451621,67448.48071,0.699479685,19114.52113,0.555229426,10905.80967,0.486645165,81729.08746,0.286144288,7716.053386
0.656776622,16701.24537,0.322835032,65566.35986,0.36724564,11412.62447,1.395386155,29442.90002,0.462575573,86402.65648,1.361737176,31620.4939
0.943623796,19028.42476,0.346065381,68856.98147,0.509211028,11612.13287,1.43976079,26554.26197,0.156570284,79928.85587,0.994485565,21650.48366
-0.163188769,1094.499677,0.295439908,65928.20645,0.820058399,22972.67907,0.486212011,14361.39633,-0.175378475,75090.60706,0.173459601,7634.471864
0.90753694,20421.90348,0.33702508,65344.29845,0.758562992,18490.56977,0.745939383,16874.04946,0.259672056,81520.57508,0.872919484,20604.88073
0.26685004,9713.51057,0.254984807,64381.88563,0.098091964,6324.586085,0.339978935,11051.79793,0.601593314,90411.78405,0.516684419,16567.54579
0.771544998,17656.22454,0.288468024,62911.38482,0.869218512,20870.14391,0.334083623,10052.38433,0.041370268,67720.66372,0.206061932,7686.795555
0.499489847,12151.32502,0.288592913,62996.20826,0.586043162,14712.33378,0.957527261,22086.06966,0.478739778,83661.53709,0.742238233,18666.4972
1.162364699,23070.24632,0.311569842,64937.4718,1.16866671,24948.57633,1.787592172,37564.98149,0.479700486,66645.60417,0.485867468,13667.81956
0.508949048,19147.31615,0.26859329,72660.88562,0.886437428,27712.81209,1.161065144,31731.36831,0.281803743,76940.07512,0.399789137,15365.15188
0.635458278,12719.88282,0.277505302,70973.32031,0.742329642,17281.62531,0.466114242,11139.41758,0.676600652,86878.26134,0.409681452,10441.81237
0.625645181,15078.05488,0.311066917,63709.68655,0.424634314,13005.56949,0.309943354,7637.495294,0.506290754,85979.89954,0.456102843,13496.36577
0.609181641,16143.78704,0.324915448,67036.90256,0.720918247,18511.39981,0.809498471,20272.54418,0.327146687,96316.04681,0.496623817,14600.45162
0.424735681,12736.21711,0.298343598,68122.39484,0.644377791,18137.30145,0.357837798,10675.67018,0.308814728,82962.71236,0.04362345,5014.961531
0.256624695,9359.455052,0.326990247,60992.45323,1.630646265,38969.9301,0.615078126,15918.67694,0.548021809,83392.20135,0.461034425,15060.53976
0.830782378,19199.99158,0.305655767,70027.11178,0.243943362,8195.244337,0.522608818,12125.06322,0.112964524,66171.53995,1.103369114,25686.0802
0.266781708,8888.605033,0.246941161,68405.70126,0.460796958,14295.3413,0.46001679,14808.12145,0.35335889,81431.15462,0.434054021,12657.1949
0.611668561,13225.46323,0.271488738,64688.2656,0.265583957,8123.152953,0.896714402,22703.53159,0.558857093,78993.02737,0.331617424,10197.1297
0.172096725,6341.88581,0.327341502,64843.18082,0.586841069,12855.29708,1.923161014,38776.38304,0.218130847,79854.81942,0.274920513,10027.79188
0.499858005,12019.20285,0.298909269,68079.93077,0.675497387,16228.06047,0.959577941,21246.13335,1.218414729,105948.1668,0.55249341,13913.7436
0.262102605,11671.70857,0.255049161,61573.13384,0.225024333,12889.94884,0.291278731,10556.61971,0.595165078,86040.01776,0.579706958,18263.63786
0.443924139,13955.33475,0.265546941,68037.67945,0.503215552,15829.15533,1.066363844,25815.08547,0.796455159,85840.10899,0.721243699,21404.96729
0.553545162,16899.83565,0.302835826,65570.08485,0.581434594,17339.7397,0.266735709,10537.58088,1.052278266,107218.5655,0.389187457,14307.67598
0.108614763,6214.57258,0.269619509,67068.91479,0.382087157,11884.76378,1.131160276,28302.72763,0.644608298,77482.15265,0.576096654,17295.16846
1.927649333,38993.70104,0.345111866,65922.56921,0.455364854,12209.9644,0.940149942,20011.61409,0.278637784,81020.71694,0.749601659,18006.29918
0.016644416,4876.60045,0.291126456,65062.85946,0.239985428,10707.34279,0.340314535,11985.95175,0.068404968,56611.55274,0.618396949,18887.87194
0.851803395,19977.86031,0.316759154,66437.0857,0.730923178,19697.99989,1.051483353,25240.53256,1.062532955,119113.4548,0.190375375,9241.573026
0.347194174,11581.86685,0.317577274,61243.98905,0.249408975,9354.269899,0.602438327,14018.68324,0.375673094,87068.69143,0.290434562,10430.23965
0.747833158,16423.47412,0.32668772,67798.82558,0.492939771,12554.98568,1.16141306,24230.74727,0.970634081,79690.51842,0.605982869,14658.84042
0.277786529,11084.50653,0.21754412,67410.70739,0.179470834,10143.46188,0.214978339,9724.073862,0.12540058,74455.13198,0.288080697,12455.45243
0.30937975,10247.54023,0.273764103,62028.62334,0.80756017,25612.05592,0.160599701,7705.89012,0.209277081,74478.09016,0.106181306,7628.425495
0.33574965,12233.46764,0.289263217,60327.41318,0.583260858,18651.83663,0.512226979,14623.75711,0.336122336,88269.17732,1.16287333,28639.92545
0.302571849,14448.17323,0.250552236,68772.63331,0.771974953,23612.51089,0.05080254,7606.933324,0.05631347,68729.33323,0.244143792,12801.79382
0.175595282,7287.600703,0.281746897,66573.39561,0.448961924,13441.91514,0.011814267,4424.615093,0.102932206,84895.8914,-0.189539215,1684.28905
0.743160239,16552.12585,0.325337076,65481.78437,0.482227351,12630.74222,0.570656446,13456.69129,0.306162737,86479.56623,0.41487726,11463.88081
0.554255126,12881.2046,0.348364171,66549.28307,0.532475252,12304.13166,0.616224152,13144.21525,1.066507893,88197.02643,2.046631323,39483.04883
0.015389812,1722.359408,0.279446562,64348.57057,0.431013766,9861.140464,0.601574713,17408.1789,0.307448211,82275.86691,0.251363554,9095.026944
0.581695229,17978.27511,0.287830471,64541.61848,0.450479899,15082.60158,0.865327058,21544.33495,0.537424886,78634.23865,0.404125898,13819.91864
0.443609538,11217.26934,0.27759006,61472.63449,0.357162795,10795.44328,0.527574154,15155.88424,0.50232413,89995.84402,0.274278095,10239.49428
0.566220711,13937.85844,0.301781698,67728.73073,0.940437714,24599.48293,0.630837974,18190.19883,0.392432055,102426.0495,0.792046326,24692.47019
0.352309295,10450.60685,0.358106766,68806.65044,0.550084117,13397.80626,0.803545832,18589.31744,1.180744038,95126.92372,0.482802748,13914.91705
0.524772662,12148.04661,0.283763221,58128.58425,0.642353762,16443.91819,0.84720605,20674.71237,0.46574614,89897.85271,0.489398913,14375.65899
0.442583346,14446.67484,0.285661291,66591.29473,0.399147196,13623.97925,0.883127051,23178.14823,0.756837041,79388.08195,1.477715395,37571.84356
0.426175461,9560.415848,0.324111107,71594.53441,0.863701788,19493.67656,0.651428756,13682.67084,0.369760701,84240.69721,0.990575315,24284.19309
0.19483269,8246.623907,0.291602385,67286.52212,0.440128093,12669.55488,1.086247091,26768.97851,0.424114421,79673.90184,-0.077457038,2654.606207
0.532641476,9984.005118,0.357194502,65501.55281,0.746934422,13427.27693,0.19186453,5543.593713,0.075613535,77879.88312,0.51071041,13010.1684
0.06328342,6039.000259,0.285282094,64588.31499,-0.20978448,3325.209217,0.20381282,13685.32647,-0.368409968,58555.0004,-0.250208312,2737.759107
0.90609128,17936.92389,0.31999641,67750.46118,1.207157538,29543.41341,0.919471985,19090.06681,0.933915846,98114.36545,0.500238328,12705.4092
0.116312409,6679.541209,0.297730815,63040.08513,0.249155912,9262.884489,0.538649145,14332.17657,0.277804479,96289.68393,0.369948579,11923.19051
0.463870604,12579.50038,0.283769541,64980.50855,0.435099772,12092.28486,0.131977041,5648.359969,0.46115398,105411.99,0.143000535,7015.323398
0.402376332,11097.47301,0.335858371,65339.38421,0.237575795,8482.599349,0.819478958,18617.33288,0.125644473,73532.07525,0.444346262,13096.57167
0.093134053,3361.194898,0.301249515,62029.94703,0.026033268,2984.696296,1.926821364,41035.47002,-0.150312782,71834.90304,-0.109899649,1782.330748
0.715871817,16531.88572,0.321021282,65266.55423,0.608027501,16003.91028,0.622515327,16157.44217,0.511236075,82376.99974,0.584074566,16494.32067
0.361612214,9536.29179,0.33168809,65526.46248,0.501604373,12133.78348,0.35918578,9532.843816,0.214745934,90958.46761,0.344924448,10219.76867
0.059710367,5296.064917,0.260571684,70243.05691,0.551117852,17440.97235,0.238122085,9779.780361,-0.05374488,88384.14311,0.130311378,8033.074792
-0.226601625,-1244.214203,0.305016142,66686.94428,0.177589411,7429.038799,0.241748426,7447.22951,-0.087055799,68237.95698,0.164695294,8015.853175
0.747726251,15316.08643,0.309863727,64121.04871,0.722581128,13250.10899,0.816615834,13476.42977,0.512934161,82507.0354,0.643074268,15314.51862
0.845965178,20909.61554,0.318241514,58957.23143,0.248637553,8047.318141,0.671751847,15314.59572,0.378820284,83995.12702,0.377627167,11137.60001
0.377046412,11084.51341,0.275779793,68937.16276,0.483547825,13516.24457,0.405511167,11763.04598,0.150656937,75110.72431,0.297796248,10811.84607
0.149087401,7969.741059,0.28543857,66579.58374,0.87829441,22608.06385,0.671235976,17852.74816,0.16348466,79203.94687,0.776831758,20383.25301
0.521362739,14098.02529,0.27816836,61714.61241,0.362782322,11237.43071,0.37062971,10769.50557,0.04592044,66293.6211,0.190268396,8903.100928
0.440272415,10780.77006,0.340545983,66787.26266,1.178469968,24554.06307,1.126394225,21520.60959,0.635633679,83115.29577,0.824456769,18342.32239
0.399386028,11540.63071,0.300214157,65281.11457,0.450866744,13983.13551,0.743405403,20130.52652,0.775239315,91614.75717,0.562752126,16441.96031
0.112297444,7012.719442,0.26160627,63799.4383,0.431365799,14405.00693,0.013413856,4440.388949,0.09944004,66454.81587,0.190308247,9493.040281
0.06362356,4409.257125,0.283584283,66335.6643,0.746701285,16966.58918,0.231565943,7367.671718,0.127192894,76423.28352,0.246503749,10324.73369
0.86663629,18002.84319,0.329075559,71860.16254,0.69766146,16190.66617,0.547739485,13398.31263,0.154951485,67110.5646,0.601613558,15587.52487
0.872033232,23001.36553,0.308326104,64600.73805,1.311220701,32459.19731,1.189587532,29469.28071,0.596851326,97847.72636,0.70939538,21785.55881
1.183839217,25336.87575,0.361046284,59302.64354,0.650401542,12999.19422,0.546176741,10838.9623,0.77456144,95376.52559,0.820025856,18384.21685
0.55482567,14748.06977,0.296224688,66986.71792,0.523148065,15470.84215,1.223627256,32467.59479,0.296625804,77451.33398,0.291155419,10865.30977
0.495807367,14863.49517,0.293283274,61639.71153,0.134055825,7974.403416,0.136725795,7430.637309,0.567933192,75628.03094,0.233055073,11315.56749
1.29794409,28896.27012,0.301028515,63408.18906,0.724376512,16363.92655,0.508994256,13453.36599,0.277970052,79647.02756,0.623499605,16900.42791
0.384735814,9824.905739,0.301131708,69748.64654,0.695909553,18555.93536,0.637604942,14599.87488,0.323912897,83220.50414,0.468819978,12444.11775
0.577817132,11574.23631,0.305534845,65842.75034,0.592380337,12809.93458,0.752629184,16394.33597,0.709375861,90968.40147,0.684304309,18691.95615
0.517362738,12243.72525,0.355129353,62434.0625,0.78824489,19173.79246,1.007311387,21754.78998,0.637645007,70572.45703,0.365103613,11323.33864
0.799510232,21132.73217,0.295172119,73421.80668,0.361484476,12554.0239,0.932883387,24188.12232,0.222808134,87045.98663,0.238962103,10056.13067
0.263339967,10518.16213,0.270749054,69138.62333,0.443178201,14866.78048,0.612752556,18402.98479,0.351947813,92677.24898,0.304087572,12405.52888
0.365856359,10988.28567,0.266591151,62874.35004,0.394799614,12305.1834,0.88070883,22857.21074,0.484063349,74430.84452,0.113255437,7058.140651
0.487539315,12169.2384,0.335916887,64075.8918,1.675392502,28524.96272,0.276936238,10228.10417,0.035652228,73585.30811,0.36843464,11721.88304
0.483598434,13670.17525,0.303248989,71540.90283,0.474560162,13707.04653,0.720625848,16706.86887,0.704373274,98965.95968,0.407861466,12515.4736
0.763973912,18133.88946,0.293973466,65700.5526,0.505799881,14217.7106,1.018109774,23303.16756,1.013421156,91065.60167,1.081284958,26228.4803
0.013213874,2189.351902,0.295986286,66050.93174,0.317383966,8779.675725,1.065185967,25121.13791,-0.174501791,58283.0733,-0.293381591,-2898.746317
1.052919395,26791.12005,0.31124202,62453.57407,0.895161076,22547.86542,0.724834445,17575.59349,0.41020389,83413.48567,0.665403134,18844.51911
0.422143869,12975.84175,0.308051334,65387.22959,0.52051923,13547.59983,0.597839019,16354.58589,0.409197026,84643.41247,0.141444392,7200.79381
0.050008781,3258.316114,0.286528626,65738.60944,0.546725028,16006.5412,0.357000189,11245.26304,0.145559888,92556.99206,0.347419938,10798.4744
0.41533249,13033.19742,0.23864274,71674.46171,0.930699914,25456.28293,0.570627019,17274.63705,0.487436193,94980.39787,0.650377892,20267.18819
0.428475693,10533.74038,0.279543606,73323.80704,0.824521933,19801.31322,1.216283607,26812.07294,0.637095435,74402.33104,1.059230985,25114.05948
0.618618962,15232.3188,0.328406075,69898.31892,0.66397786,16611.69749,0.839721263,19805.89897,0.053573844,71492.14616,0.624981086,15746.15776
0.316411795,9028.167758,0.304996225,71546.66002,1.109374214,27634.48889,0.420653132,11069.09773,0.243781932,75575.90592,0.425216471,12575.37035
0.723222399,19249.9887,0.304845747,60875.96776,0.4304395,13518.32903,0.360832785,10382.65343,0.229431501,67423.37724,0.268834916,10515.00049
0.375444089,9881.877598,0.272582271,69161.66474,0.691877348,17701.65793,0.212553512,6525.336459,0.180694576,69695.07522,0.358900816,9070.741085
0.369603938,8958.143602,0.345767601,73418.33235,0.212943391,7238.132465,0.653017751,14372.29608,-0.113652497,70111.72554,0.010941627,3816.134854
0.058163668,6516.812846,0.260668049,64470.85754,0.402688011,15725.94941,0.389682096,14613.93007,0.523687149,89262.85934,-0.001072473,6126.252764
0.159951067,5751.113103,0.287005235,70024.55427,0.381845955,9820.172383,-0.078680329,770.3864303,0.019050741,68095.72561,0.355427082,12746.66209
1.431993128,33468.49869,0.30737837,70187.08687,0.826615871,24133.47669,0.27183702,11359.96443,0.640046072,86340.09014,0.394606699,15578.89218
0.444751394,12685.19906,0.294930409,71698.42842,0.427468107,12770.87016,0.310946253,10355.23411,0.029196534,72926.71891,0.587694293,16478.31085
0.215121837,5783.865731,0.295392304,63359.96228,0.631040436,15979.15375,0.609001491,16397.27047,0.455331033,88403.13392,0.422488946,11474.58183
0.405325482,11552.20473,0.272593782,60689.49111,0.448117656,12642.10293,1.165108341,30788.77765,0.506115748,81116.05506,0.270252441,9453.625973
0.275484383,9662.370267,0.299376001,62119.59592,0.859560114,20978.99276,1.73961639,36173.7651,0.470225415,79815.52808,0.640747379,16943.00613
0.399904223,11343.74964,0.286815121,65965.2389,0.389239652,12345.50532,0.189224025,6729.860818,0.183440748,72583.28285,0.813955478,20887.95568
1.292174822,28267.3099,0.312840457,65287.3471,0.880322029,21602.77819,0.509049598,12173.67375,0.284211199,80091.16953,0.73869919,19302.26787
0.520182544,11074.47439,0.280340247,71898.55421,0.747346093,14855.83734,1.115580173,27098.42433,0.547573485,81954.99402,0.558590501,12309.37462
0.312098807,9032.706475,0.329816265,62017.22602,0.501180082,12719.59217,0.533311768,12928.9668,0.630493341,99247.0978,0.5401053,14595.37876
0.457258815,13402.8356,0.318983872,67257.17802,0.859674217,22712.9676,0.676338627,18834.34785,0.601321521,87540.25356,0.541095465,15519.95383
1.149793759,26575.86422,0.293040519,66787.0743,0.477348683,14194.85826,0.808232335,21797.60693,0.359835073,75959.73092,0.54356723,16556.20856
0.567964541,14674.57965,0.290198332,74650.49181,0.328906598,9725.959572,0.399522529,10841.02098,0.250106137,63716.92006,0.340217434,9370.083707
0.492854169,13449.82692,0.279107474,67414.28054,0.192350901,7825.666167,0.394611725,11643.10092,0.844456671,122012.0612,0.436187511,13343.22617
0.529760804,15135.34935,0.274188306,69401.66803,0.700065275,18846.17089,0.591613618,15647.52676,0.249716234,74319.73058,0.534506759,15676.34038
0.318397226,9650.621963,0.312068438,67619.23308,0.407646339,12942.83522,0.657689881,16747.49904,0.606481938,82581.07812,1.045913015,24481.11464
0.346768658,11276.11645,0.313993362,68133.43499,1.21128893,26215.67682,0.608140943,14873.1948,0.315132766,79494.6112,0.842735346,20300.26435
0.695568284,15697.85063,0.325500062,65616.91857,0.923210885,22497.49775,1.016555061,22261.13913,1.284414942,116443.4334,0.748532175,17474.76253
0.428034213,10530.68394,0.284735387,70094.99679,1.152538186,21922.44514,0.348995079,8334.232352,0.221346976,66855.74518,0.276746086,7481.763092
1.055808252,28199.21273,0.265080994,65644.73445,0.54249465,16325.7832,1.016070354,27852.7226,0.292078361,90560.55483,0.641349302,15553.39707
0.378676093,10599.41192,0.316833016,61844.86509,0.689628282,16883.35434,1.083027089,24135.6938,0.4232833,86277.08096,0.759897736,17970.95082
0.582842526,14362.39714,0.301534048,61830.56418,0.885959065,21801.67811,1.124769697,27522.4825,0.46187297,81170.88825,1.024485028,26773.66145
1.140662413,27346.72066,0.260176726,72177.60725,0.71366192,18317.82954,0.519913935,14244.7525,0.211749934,68662.58045,0.358623401,9091.010716
0.283650279,11579.93735,0.251641641,71117.60051,0.645648539,19143.06356,0.999801865,23914.17933,0.048401914,78301.82479,0.32835024,12835.58713
0.669314648,13129.90487,0.354498654,63102.52626,0.653213955,12846.71001,1.698854184,34176.97665,0.781668887,98507.06517,1.150408985,25439.40322
0.393308915,12550.23717,0.278150248,67207.92667,0.577078953,16525.83871,0.443818123,13165.95417,0.290882545,89183.26206,0.548516644,16362.92914
0.112800751,7009.795305,0.267056885,70328.62332,-0.002609809,4452.263926,0.149894563,7160.399318,0.092116414,85083.52982,0.453067679,16728.08185
0.658110475,19243.5539,0.29365438,72750.63384,1.510508284,36391.69445,0.829778124,21316.16207,1.129051851,88095.92224,1.076392285,27301.64434
0.645438655,15643.66381,0.323694329,66542.7453,0.083977062,6208.885703,2.382045758,45485.44381,0.64561809,77999.1853,0.647913105,16198.57239
1.204412438,28448.07845,0.298170959,64057.90722,2.305645728,52006.58996,1.204939916,27855.04,0.518712811,82287.45656,1.301002479,31847.62903
0.133218484,4992.676401,0.348856856,66282.42097,0.621161773,14616.58399,0.420624342,11042.98593,0.200790717,70171.31363,0.276881009,9756.81661
0.754334374,19040.65902,0.281556644,68791.56027,0.546842113,15182.18775,0.947743783,22473.97228,0.266562294,68135.5316,0.471758995,14369.17194
0.366388448,10140.17884,0.355369652,64289.62576,1.454978048,30260.7351,0.41114338,10643.95393,0.356708087,76046.68294,1.287283698,27063.06023
0.623359674,16606.49792,0.294250974,65693.96861,0.771543058,19781.26349,0.627637291,15882.61524,0.375894287,90454.60074,0.500026728,14568.20089
0.431405606,11215.63273,0.271116883,64659.67016,0.640958109,19772.74676,0.855804031,22534.4415,0.304847235,70420.85791,0.484409944,12918.19998
0.184312156,6584.053351,0.314293562,70070.19518,0.250474166,7510.516947,1.037629724,24240.31188,0.794905055,90878.4345,0.213881366,8494.329125
0.32778471,8785.165156,0.31721108,72029.48165,0.255984036,8424.427935,0.569199604,13694.7335,0.396386021,88024.46586,0.551243857,15096.82626
0.563127453,18226.5009,0.264093878,63459.26898,0.252765359,11017.92204,0.243149498,9422.791659,0.318322961,74812.64399,0.807068877,26171.37703
0.333693977,10358.50844,0.282772774,62597.72316,0.809621425,21766.55171,0.79314751,20271.17077,0.516402446,89751.27015,0.774928248,20630.58203
0.536389173,13829.32235,0.334245885,65330.83336,0.845060014,18939.51234,0.921634181,20624.18066,0.73697705,106426.5509,0.387249936,12068.63778
0.765804197,18658.13257,0.296222673,66421.18424,0.595733474,15977.37306,0.625260634,16298.94836,0.302416842,71824.694,0.184512054,8364.059028
0.483061107,14181.03901,0.315244808,63903.19079,1.954327335,43032.06289,0.503957509,14130.05439,0.30334335,63565.72561,0.893384526,24172.28229
0.428299353,10113.93835,0.287206186,67718.99063,1.049248681,24646.25474,0.851112727,23701.04044,0.378229368,85121.17434,0.482628964,13961.65122
0.221645541,7411.48561,0.314138378,67062.79546,0.719413148,18600.73335,1.262744071,30178.27816,0.089228006,66113.3365,0.738166393,18919.17163
0.319326701,10309.9405,0.299493642,70735.13735,0.906344079,23013.79648,1.24518549,29760.37537,0.768110584,101651.0878,0.674140595,18443.38593
